channel_index,phase_index,phase_time,phase_score,phase_type
1221,1416,2025-04-23T12:32:44.160,0.973,S
1222,1294,2025-04-23T12:32:42.940,0.906,P
1222,1315,2025-04-23T12:32:43.150,0.520,P
1222,1416,2025-04-23T12:32:44.160,0.973,S
1223,1292,2025-04-23T12:32:42.920,0.910,P
1223,1315,2025-04-23T12:32:43.150,0.523,P
1223,1416,2025-04-23T12:32:44.160,0.969,S
1224,1292,2025-04-23T12:32:42.920,0.914,P
1224,1416,2025-04-23T12:32:44.160,0.969,S
1225,1292,2025-04-23T12:32:42.920,0.918,P
1225,1417,2025-04-23T12:32:44.170,0.969,S
1226,1292,2025-04-23T12:32:42.920,0.922,P
1226,1417,2025-04-23T12:32:44.170,0.965,S
1227,1294,2025-04-23T12:32:42.940,0.926,P
1227,1417,2025-04-23T12:32:44.170,0.965,S
1228,1292,2025-04-23T12:32:42.920,0.926,P
1228,1418,2025-04-23T12:32:44.180,0.965,S
1229,1292,2025-04-23T12:32:42.920,0.926,P
1229,1418,2025-04-23T12:32:44.180,0.965,S
1230,1294,2025-04-23T12:32:42.940,0.930,P
1230,1418,2025-04-23T12:32:44.180,0.965,S
1231,1292,2025-04-23T12:32:42.920,0.930,P
1231,1419,2025-04-23T12:32:44.190,0.965,S
1232,1294,2025-04-23T12:32:42.940,0.934,P
1232,1419,2025-04-23T12:32:44.190,0.965,S
1233,1292,2025-04-23T12:32:42.920,0.934,P
1233,1418,2025-04-23T12:32:44.180,0.961,S
1234,1292,2025-04-23T12:32:42.920,0.934,P
1234,1418,2025-04-23T12:32:44.180,0.961,S
1235,1292,2025-04-23T12:32:42.920,0.934,P
1235,1419,2025-04-23T12:32:44.190,0.961,S
1236,1292,2025-04-23T12:32:42.920,0.934,P
1236,1419,2025-04-23T12:32:44.190,0.961,S
1237,1292,2025-04-23T12:32:42.920,0.934,P
1237,1419,2025-04-23T12:32:44.190,0.961,S
1238,1294,2025-04-23T12:32:42.940,0.938,P
1238,1419,2025-04-23T12:32:44.190,0.961,S
1239,1295,2025-04-23T12:32:42.950,0.941,P
1239,1421,2025-04-23T12:32:44.210,0.965,S
1240,1294,2025-04-23T12:32:42.940,0.941,P
1240,1421,2025-04-23T12:32:44.210,0.965,S
1241,1294,2025-04-23T12:32:42.940,0.945,P
1241,1421,2025-04-23T12:32:44.210,0.965,S
1242,1294,2025-04-23T12:32:42.940,0.949,P
1242,1423,2025-04-23T12:32:44.230,0.969,S
1243,1295,2025-04-23T12:32:42.950,0.953,P
1243,1423,2025-04-23T12:32:44.230,0.969,S
1244,1294,2025-04-23T12:32:42.940,0.953,P
1244,1423,2025-04-23T12:32:44.230,0.969,S
1245,1295,2025-04-23T12:32:42.950,0.957,P
1245,1422,2025-04-23T12:32:44.220,0.969,S
1246,1295,2025-04-23T12:32:42.950,0.957,P
1246,1424,2025-04-23T12:32:44.240,0.973,S
1247,1295,2025-04-23T12:32:42.950,0.961,P
1247,1424,2025-04-23T12:32:44.240,0.973,S
1248,1295,2025-04-23T12:32:42.950,0.961,P
1248,1423,2025-04-23T12:32:44.230,0.973,S
1249,1294,2025-04-23T12:32:42.940,0.961,P
1249,1423,2025-04-23T12:32:44.230,0.973,S
1250,1294,2025-04-23T12:32:42.940,0.961,P
1250,1425,2025-04-23T12:32:44.250,0.977,S
1251,1294,2025-04-23T12:32:42.940,0.961,P
1251,1425,2025-04-23T12:32:44.250,0.977,S
1252,1294,2025-04-23T12:32:42.940,0.961,P
1252,1425,2025-04-23T12:32:44.250,0.977,S
1253,1294,2025-04-23T12:32:42.940,0.961,P
1253,1426,2025-04-23T12:32:44.260,0.980,S
1254,1294,2025-04-23T12:32:42.940,0.961,P
1254,1426,2025-04-23T12:32:44.260,0.980,S
1255,1294,2025-04-23T12:32:42.940,0.961,P
1255,1425,2025-04-23T12:32:44.250,0.980,S
1256,1295,2025-04-23T12:32:42.950,0.965,P
1256,1425,2025-04-23T12:32:44.250,0.980,S
1257,1295,2025-04-23T12:32:42.950,0.965,P
1257,1427,2025-04-23T12:32:44.270,0.984,S
1258,1295,2025-04-23T12:32:42.950,0.965,P
1258,1427,2025-04-23T12:32:44.270,0.984,S
1259,1295,2025-04-23T12:32:42.950,0.965,P
1259,1427,2025-04-23T12:32:44.270,0.984,S
1260,1295,2025-04-23T12:32:42.950,0.965,P
1260,1427,2025-04-23T12:32:44.270,0.984,S
1261,1295,2025-04-23T12:32:42.950,0.965,P
1261,1427,2025-04-23T12:32:44.270,0.984,S
1262,1295,2025-04-23T12:32:42.950,0.965,P
1262,1427,2025-04-23T12:32:44.270,0.984,S
1263,1296,2025-04-23T12:32:42.960,0.969,P
1263,1427,2025-04-23T12:32:44.270,0.984,S
1264,1296,2025-04-23T12:32:42.960,0.969,P
1264,1427,2025-04-23T12:32:44.270,0.984,S
1265,1295,2025-04-23T12:32:42.950,0.969,P
1265,1428,2025-04-23T12:32:44.280,0.984,S
1266,1295,2025-04-23T12:32:42.950,0.969,P
1266,1428,2025-04-23T12:32:44.280,0.984,S
1267,1295,2025-04-23T12:32:42.950,0.969,P
1267,1428,2025-04-23T12:32:44.280,0.984,S
1268,1295,2025-04-23T12:32:42.950,0.969,P
1268,1429,2025-04-23T12:32:44.290,0.984,S
1269,1296,2025-04-23T12:32:42.960,0.969,P
1269,1429,2025-04-23T12:32:44.290,0.984,S
1270,1296,2025-04-23T12:32:42.960,0.969,P
1270,1429,2025-04-23T12:32:44.290,0.984,S
1271,1296,2025-04-23T12:32:42.960,0.969,P
1271,1429,2025-04-23T12:32:44.290,0.984,S
1272,1297,2025-04-23T12:32:42.970,0.973,P
1272,1430,2025-04-23T12:32:44.300,0.984,S
1273,1297,2025-04-23T12:32:42.970,0.973,P
1273,1431,2025-04-23T12:32:44.310,0.984,S
1274,1297,2025-04-23T12:32:42.970,0.973,P
1274,1428,2025-04-23T12:32:44.280,0.980,S
1275,1297,2025-04-23T12:32:42.970,0.973,P
1275,1429,2025-04-23T12:32:44.290,0.980,S
1276,1297,2025-04-23T12:32:42.970,0.973,P
1276,1429,2025-04-23T12:32:44.290,0.980,S
1277,1297,2025-04-23T12:32:42.970,0.973,P
1277,1430,2025-04-23T12:32:44.300,0.980,S
1278,1299,2025-04-23T12:32:42.990,0.977,P
1278,1430,2025-04-23T12:32:44.300,0.980,S
1279,1298,2025-04-23T12:32:42.980,0.977,P
1279,1431,2025-04-23T12:32:44.310,0.980,S
1280,1298,2025-04-23T12:32:42.980,0.977,P
1280,1431,2025-04-23T12:32:44.310,0.980,S
1281,1298,2025-04-23T12:32:42.980,0.977,P
1281,1432,2025-04-23T12:32:44.320,0.980,S
1282,1299,2025-04-23T12:32:42.990,0.977,P
1282,1432,2025-04-23T12:32:44.320,0.980,S
1283,1299,2025-04-23T12:32:42.990,0.977,P
1283,1433,2025-04-23T12:32:44.330,0.980,S
1284,1299,2025-04-23T12:32:42.990,0.977,P
1284,1431,2025-04-23T12:32:44.310,0.977,S
1285,1299,2025-04-23T12:32:42.990,0.977,P
1285,1432,2025-04-23T12:32:44.320,0.977,S
1286,1300,2025-04-23T12:32:43.000,0.977,P
1286,1432,2025-04-23T12:32:44.320,0.977,S
1287,1300,2025-04-23T12:32:43.000,0.977,P
1287,1433,2025-04-23T12:32:44.330,0.977,S
1288,1300,2025-04-23T12:32:43.000,0.977,P
1288,1433,2025-04-23T12:32:44.330,0.977,S
1289,1300,2025-04-23T12:32:43.000,0.977,P
1289,1434,2025-04-23T12:32:44.340,0.977,S
1290,1299,2025-04-23T12:32:42.990,0.973,P
1290,1434,2025-04-23T12:32:44.340,0.977,S
1291,1299,2025-04-23T12:32:42.990,0.973,P
1291,1435,2025-04-23T12:32:44.350,0.977,S
1292,1299,2025-04-23T12:32:42.990,0.973,P
1292,1435,2025-04-23T12:32:44.350,0.977,S
1293,1300,2025-04-23T12:32:43.000,0.973,P
1293,1436,2025-04-23T12:32:44.360,0.977,S
1294,1300,2025-04-23T12:32:43.000,0.973,P
1294,1435,2025-04-23T12:32:44.350,0.973,S
1295,1300,2025-04-23T12:32:43.000,0.973,P
1295,1435,2025-04-23T12:32:44.350,0.973,S
1296,1300,2025-04-23T12:32:43.000,0.973,P
1296,1435,2025-04-23T12:32:44.350,0.973,S
1297,1300,2025-04-23T12:32:43.000,0.973,P
1297,1436,2025-04-23T12:32:44.360,0.973,S
1298,1303,2025-04-23T12:32:43.030,0.977,P
1298,1436,2025-04-23T12:32:44.360,0.973,S
1299,1301,2025-04-23T12:32:43.010,0.973,P
1299,1436,2025-04-23T12:32:44.360,0.973,S
1300,1301,2025-04-23T12:32:43.010,0.973,P
1300,1437,2025-04-23T12:32:44.370,0.973,S
1301,1301,2025-04-23T12:32:43.010,0.973,P
1301,1437,2025-04-23T12:32:44.370,0.973,S
1302,1301,2025-04-23T12:32:43.010,0.973,P
1302,1438,2025-04-23T12:32:44.380,0.977,S
1303,1302,2025-04-23T12:32:43.020,0.973,P
1303,1438,2025-04-23T12:32:44.380,0.977,S
1304,1302,2025-04-23T12:32:43.020,0.973,P
1304,1440,2025-04-23T12:32:44.400,0.980,S
1305,1302,2025-04-23T12:32:43.020,0.973,P
1305,1440,2025-04-23T12:32:44.400,0.980,S
1306,1302,2025-04-23T12:32:43.020,0.973,P
1306,1439,2025-04-23T12:32:44.390,0.980,S
1307,1304,2025-04-23T12:32:43.040,0.977,P
1307,1440,2025-04-23T12:32:44.400,0.980,S
1308,1304,2025-04-23T12:32:43.040,0.977,P
1308,1440,2025-04-23T12:32:44.400,0.980,S
1309,1304,2025-04-23T12:32:43.040,0.977,P
1309,1440,2025-04-23T12:32:44.400,0.980,S
1310,1303,2025-04-23T12:32:43.030,0.973,P
1310,1440,2025-04-23T12:32:44.400,0.980,S
1311,1305,2025-04-23T12:32:43.050,0.977,P
1311,1442,2025-04-23T12:32:44.420,0.984,S
1312,1305,2025-04-23T12:32:43.050,0.977,P
1312,1442,2025-04-23T12:32:44.420,0.984,S
1313,1305,2025-04-23T12:32:43.050,0.977,P
1313,1442,2025-04-23T12:32:44.420,0.984,S
1314,1305,2025-04-23T12:32:43.050,0.977,P
1314,1442,2025-04-23T12:32:44.420,0.984,S
1315,1305,2025-04-23T12:32:43.050,0.977,P
1315,1441,2025-04-23T12:32:44.410,0.984,S
1316,1306,2025-04-23T12:32:43.060,0.977,P
1316,1441,2025-04-23T12:32:44.410,0.984,S
1317,1306,2025-04-23T12:32:43.060,0.977,P
1317,1441,2025-04-23T12:32:44.410,0.984,S
1318,1306,2025-04-23T12:32:43.060,0.977,P
1318,1441,2025-04-23T12:32:44.410,0.984,S
1319,1306,2025-04-23T12:32:43.060,0.977,P
1319,1443,2025-04-23T12:32:44.430,0.988,S
1320,1306,2025-04-23T12:32:43.060,0.977,P
1320,1443,2025-04-23T12:32:44.430,0.988,S
1321,1305,2025-04-23T12:32:43.050,0.977,P
1321,1441,2025-04-23T12:32:44.410,0.984,S
1322,1307,2025-04-23T12:32:43.070,0.980,P
1322,1442,2025-04-23T12:32:44.420,0.984,S
1323,1307,2025-04-23T12:32:43.070,0.980,P
1323,1442,2025-04-23T12:32:44.420,0.984,S
1324,1307,2025-04-23T12:32:43.070,0.980,P
1324,1443,2025-04-23T12:32:44.430,0.984,S
1325,1307,2025-04-23T12:32:43.070,0.980,P
1325,1443,2025-04-23T12:32:44.430,0.984,S
1326,1307,2025-04-23T12:32:43.070,0.980,P
1326,1443,2025-04-23T12:32:44.430,0.984,S
1327,1307,2025-04-23T12:32:43.070,0.980,P
1327,1444,2025-04-23T12:32:44.440,0.984,S
1328,1307,2025-04-23T12:32:43.070,0.980,P
1328,1444,2025-04-23T12:32:44.440,0.984,S
1329,1307,2025-04-23T12:32:43.070,0.980,P
1329,1444,2025-04-23T12:32:44.440,0.984,S
1330,1308,2025-04-23T12:32:43.080,0.980,P
1330,1445,2025-04-23T12:32:44.450,0.984,S
1331,1308,2025-04-23T12:32:43.080,0.980,P
1331,1445,2025-04-23T12:32:44.450,0.984,S
1332,1307,2025-04-23T12:32:43.070,0.977,P
1332,1446,2025-04-23T12:32:44.460,0.984,S
1333,1307,2025-04-23T12:32:43.070,0.977,P
1333,1446,2025-04-23T12:32:44.460,0.984,S
1334,1307,2025-04-23T12:32:43.070,0.977,P
1334,1446,2025-04-23T12:32:44.460,0.984,S
1335,1308,2025-04-23T12:32:43.080,0.977,P
1335,1447,2025-04-23T12:32:44.470,0.984,S
1336,1310,2025-04-23T12:32:43.100,0.980,P
1336,1447,2025-04-23T12:32:44.470,0.984,S
1337,1309,2025-04-23T12:32:43.090,0.980,P
1337,1448,2025-04-23T12:32:44.480,0.984,S
1338,1309,2025-04-23T12:32:43.090,0.980,P
1338,1447,2025-04-23T12:32:44.470,0.980,S
1339,1309,2025-04-23T12:32:43.090,0.980,P
1339,1447,2025-04-23T12:32:44.470,0.980,S
1340,1309,2025-04-23T12:32:43.090,0.980,P
1340,1448,2025-04-23T12:32:44.480,0.980,S
1341,1309,2025-04-23T12:32:43.090,0.980,P
1341,1448,2025-04-23T12:32:44.480,0.980,S
1342,1309,2025-04-23T12:32:43.090,0.980,P
1342,1448,2025-04-23T12:32:44.480,0.980,S
1343,1309,2025-04-23T12:32:43.090,0.980,P
1343,1448,2025-04-23T12:32:44.480,0.980,S
1344,1309,2025-04-23T12:32:43.090,0.980,P
1344,1449,2025-04-23T12:32:44.490,0.980,S
1345,1309,2025-04-23T12:32:43.090,0.980,P
1345,1449,2025-04-23T12:32:44.490,0.980,S
1346,1309,2025-04-23T12:32:43.090,0.980,P
1346,1449,2025-04-23T12:32:44.490,0.980,S
1347,1310,2025-04-23T12:32:43.100,0.980,P
1347,1450,2025-04-23T12:32:44.500,0.980,S
1348,1310,2025-04-23T12:32:43.100,0.980,P
1348,1450,2025-04-23T12:32:44.500,0.980,S
1349,1311,2025-04-23T12:32:43.110,0.980,P
1349,1450,2025-04-23T12:32:44.500,0.980,S
1350,1311,2025-04-23T12:32:43.110,0.980,P
1350,1450,2025-04-23T12:32:44.500,0.980,S
1351,1311,2025-04-23T12:32:43.110,0.980,P
1351,1451,2025-04-23T12:32:44.510,0.980,S
1352,1311,2025-04-23T12:32:43.110,0.980,P
1352,1451,2025-04-23T12:32:44.510,0.980,S
1353,1312,2025-04-23T12:32:43.120,0.980,P
1353,1451,2025-04-23T12:32:44.510,0.980,S
1354,1311,2025-04-23T12:32:43.110,0.980,P
1354,1452,2025-04-23T12:32:44.520,0.980,S
1355,1311,2025-04-23T12:32:43.110,0.980,P
1355,1452,2025-04-23T12:32:44.520,0.980,S
1356,1312,2025-04-23T12:32:43.120,0.980,P
1356,1452,2025-04-23T12:32:44.520,0.980,S
1357,1312,2025-04-23T12:32:43.120,0.980,P
1357,1452,2025-04-23T12:32:44.520,0.980,S
1358,1312,2025-04-23T12:32:43.120,0.980,P
1358,1455,2025-04-23T12:32:44.550,0.984,S
1359,1312,2025-04-23T12:32:43.120,0.980,P
1359,1455,2025-04-23T12:32:44.550,0.984,S
1360,1312,2025-04-23T12:32:43.120,0.980,P
1360,1455,2025-04-23T12:32:44.550,0.984,S
1361,1312,2025-04-23T12:32:43.120,0.980,P
1361,1455,2025-04-23T12:32:44.550,0.984,S
1362,1312,2025-04-23T12:32:43.120,0.980,P
1362,1456,2025-04-23T12:32:44.560,0.984,S
1363,1313,2025-04-23T12:32:43.130,0.980,P
1363,1456,2025-04-23T12:32:44.560,0.984,S
1364,1313,2025-04-23T12:32:43.130,0.980,P
1364,1456,2025-04-23T12:32:44.560,0.984,S
1365,1314,2025-04-23T12:32:43.140,0.980,P
1365,1455,2025-04-23T12:32:44.550,0.984,S
1366,1314,2025-04-23T12:32:43.140,0.980,P
1366,1455,2025-04-23T12:32:44.550,0.984,S
1367,1314,2025-04-23T12:32:43.140,0.980,P
1367,1457,2025-04-23T12:32:44.570,0.988,S
1368,1314,2025-04-23T12:32:43.140,0.980,P
1368,1456,2025-04-23T12:32:44.560,0.988,S
1369,1314,2025-04-23T12:32:43.140,0.980,P
1369,1457,2025-04-23T12:32:44.570,0.988,S
1370,1314,2025-04-23T12:32:43.140,0.980,P
1370,1457,2025-04-23T12:32:44.570,0.988,S
1371,1314,2025-04-23T12:32:43.140,0.980,P
1371,1457,2025-04-23T12:32:44.570,0.988,S
1372,1314,2025-04-23T12:32:43.140,0.980,P
1372,1457,2025-04-23T12:32:44.570,0.988,S
1373,1314,2025-04-23T12:32:43.140,0.980,P
1373,1458,2025-04-23T12:32:44.580,0.988,S
1374,1314,2025-04-23T12:32:43.140,0.980,P
1374,1458,2025-04-23T12:32:44.580,0.988,S
1375,1314,2025-04-23T12:32:43.140,0.980,P
1375,1458,2025-04-23T12:32:44.580,0.988,S
1376,1314,2025-04-23T12:32:43.140,0.980,P
1376,1459,2025-04-23T12:32:44.590,0.988,S
1377,1315,2025-04-23T12:32:43.150,0.980,P
1377,1459,2025-04-23T12:32:44.590,0.988,S
1378,1315,2025-04-23T12:32:43.150,0.980,P
1378,1460,2025-04-23T12:32:44.600,0.988,S
1379,1315,2025-04-23T12:32:43.150,0.980,P
1379,1460,2025-04-23T12:32:44.600,0.988,S
1380,1316,2025-04-23T12:32:43.160,0.980,P
1380,1458,2025-04-23T12:32:44.580,0.984,S
1381,1316,2025-04-23T12:32:43.160,0.980,P
1381,1458,2025-04-23T12:32:44.580,0.984,S
1382,1315,2025-04-23T12:32:43.150,0.977,P
1382,1458,2025-04-23T12:32:44.580,0.984,S
1383,1315,2025-04-23T12:32:43.150,0.977,P
1383,1458,2025-04-23T12:32:44.580,0.984,S
1384,1315,2025-04-23T12:32:43.150,0.977,P
1384,1459,2025-04-23T12:32:44.590,0.984,S
1385,1315,2025-04-23T12:32:43.150,0.977,P
1385,1459,2025-04-23T12:32:44.590,0.984,S
1386,1316,2025-04-23T12:32:43.160,0.977,P
1386,1460,2025-04-23T12:32:44.600,0.984,S
1387,1316,2025-04-23T12:32:43.160,0.977,P
1387,1461,2025-04-23T12:32:44.610,0.984,S
1388,1316,2025-04-23T12:32:43.160,0.977,P
1388,1461,2025-04-23T12:32:44.610,0.984,S
1389,1317,2025-04-23T12:32:43.170,0.977,P
1389,1463,2025-04-23T12:32:44.630,0.984,S
1390,1316,2025-04-23T12:32:43.160,0.973,P
1390,1461,2025-04-23T12:32:44.610,0.980,S
1391,1316,2025-04-23T12:32:43.160,0.973,P
1391,1462,2025-04-23T12:32:44.620,0.980,S
1392,1316,2025-04-23T12:32:43.160,0.973,P
1392,1463,2025-04-23T12:32:44.630,0.980,S
1393,1317,2025-04-23T12:32:43.170,0.973,P
1393,1464,2025-04-23T12:32:44.640,0.980,S
1394,1317,2025-04-23T12:32:43.170,0.973,P
1394,1463,2025-04-23T12:32:44.630,0.977,S
1395,1318,2025-04-23T12:32:43.180,0.973,P
1395,1463,2025-04-23T12:32:44.630,0.977,S
1396,1318,2025-04-23T12:32:43.180,0.973,P
1396,1464,2025-04-23T12:32:44.640,0.977,S
1397,1319,2025-04-23T12:32:43.190,0.973,P
1397,1464,2025-04-23T12:32:44.640,0.977,S
1398,1317,2025-04-23T12:32:43.170,0.969,P
1398,1465,2025-04-23T12:32:44.650,0.977,S
1399,1318,2025-04-23T12:32:43.180,0.969,P
1399,1465,2025-04-23T12:32:44.650,0.977,S
1400,1318,2025-04-23T12:32:43.180,0.969,P
1400,1466,2025-04-23T12:32:44.660,0.977,S
1401,1318,2025-04-23T12:32:43.180,0.969,P
1401,1467,2025-04-23T12:32:44.670,0.977,S
1402,1318,2025-04-23T12:32:43.180,0.969,P
1402,1466,2025-04-23T12:32:44.660,0.973,S
1403,1319,2025-04-23T12:32:43.190,0.969,P
1403,1466,2025-04-23T12:32:44.660,0.973,S
1404,1319,2025-04-23T12:32:43.190,0.969,P
1404,1467,2025-04-23T12:32:44.670,0.973,S
1405,1319,2025-04-23T12:32:43.190,0.969,P
1405,1467,2025-04-23T12:32:44.670,0.973,S
1406,1320,2025-04-23T12:32:43.200,0.969,P
1406,1467,2025-04-23T12:32:44.670,0.973,S
1407,1320,2025-04-23T12:32:43.200,0.969,P
1407,1467,2025-04-23T12:32:44.670,0.973,S
1408,1320,2025-04-23T12:32:43.200,0.969,P
1408,1467,2025-04-23T12:32:44.670,0.973,S
1409,1320,2025-04-23T12:32:43.200,0.969,P
1409,1468,2025-04-23T12:32:44.680,0.973,S
1410,1320,2025-04-23T12:32:43.200,0.969,P
1410,1468,2025-04-23T12:32:44.680,0.973,S
1411,1320,2025-04-23T12:32:43.200,0.969,P
1411,1468,2025-04-23T12:32:44.680,0.973,S
1412,1320,2025-04-23T12:32:43.200,0.969,P
1412,1468,2025-04-23T12:32:44.680,0.973,S
1413,1322,2025-04-23T12:32:43.220,0.973,P
1413,1468,2025-04-23T12:32:44.680,0.973,S
1414,1322,2025-04-23T12:32:43.220,0.973,P
1414,1470,2025-04-23T12:32:44.700,0.977,S
1415,1321,2025-04-23T12:32:43.210,0.973,P
1415,1469,2025-04-23T12:32:44.690,0.977,S
1416,1321,2025-04-23T12:32:43.210,0.973,P
1416,1471,2025-04-23T12:32:44.710,0.980,S
1417,1321,2025-04-23T12:32:43.210,0.973,P
1417,1471,2025-04-23T12:32:44.710,0.980,S
1418,1323,2025-04-23T12:32:43.230,0.977,P
1418,1471,2025-04-23T12:32:44.710,0.980,S
1419,1322,2025-04-23T12:32:43.220,0.977,P
1419,1471,2025-04-23T12:32:44.710,0.980,S
1420,1322,2025-04-23T12:32:43.220,0.977,P
1420,1471,2025-04-23T12:32:44.710,0.980,S
1421,1322,2025-04-23T12:32:43.220,0.977,P
1421,1471,2025-04-23T12:32:44.710,0.980,S
1422,1321,2025-04-23T12:32:43.210,0.977,P
1422,1474,2025-04-23T12:32:44.740,0.984,S
1423,1321,2025-04-23T12:32:43.210,0.977,P
1423,1473,2025-04-23T12:32:44.730,0.984,S
1424,1321,2025-04-23T12:32:43.210,0.977,P
1424,1473,2025-04-23T12:32:44.730,0.984,S
1425,1323,2025-04-23T12:32:43.230,0.980,P
1425,1473,2025-04-23T12:32:44.730,0.984,S
1426,1323,2025-04-23T12:32:43.230,0.980,P
1426,1473,2025-04-23T12:32:44.730,0.984,S
1427,1324,2025-04-23T12:32:43.240,0.980,P
1427,1473,2025-04-23T12:32:44.730,0.984,S
1428,1324,2025-04-23T12:32:43.240,0.980,P
1428,1473,2025-04-23T12:32:44.730,0.984,S
1429,1322,2025-04-23T12:32:43.220,0.977,P
1429,1475,2025-04-23T12:32:44.750,0.988,S
1430,1322,2025-04-23T12:32:43.220,0.977,P
1430,1474,2025-04-23T12:32:44.740,0.988,S
1431,1323,2025-04-23T12:32:43.230,0.977,P
1431,1474,2025-04-23T12:32:44.740,0.988,S
1432,1323,2025-04-23T12:32:43.230,0.977,P
1432,1474,2025-04-23T12:32:44.740,0.988,S
1433,1323,2025-04-23T12:32:43.230,0.977,P
1433,1474,2025-04-23T12:32:44.740,0.988,S
1434,1324,2025-04-23T12:32:43.240,0.980,P
1434,1474,2025-04-23T12:32:44.740,0.988,S
1435,1324,2025-04-23T12:32:43.240,0.980,P
1435,1474,2025-04-23T12:32:44.740,0.988,S
1436,1324,2025-04-23T12:32:43.240,0.980,P
1436,1475,2025-04-23T12:32:44.750,0.988,S
1437,1324,2025-04-23T12:32:43.240,0.980,P
1437,1475,2025-04-23T12:32:44.750,0.988,S
1438,1324,2025-04-23T12:32:43.240,0.980,P
1438,1475,2025-04-23T12:32:44.750,0.988,S
1439,1324,2025-04-23T12:32:43.240,0.980,P
1439,1475,2025-04-23T12:32:44.750,0.988,S
1440,1324,2025-04-23T12:32:43.240,0.980,P
1440,1476,2025-04-23T12:32:44.760,0.988,S
1441,1324,2025-04-23T12:32:43.240,0.980,P
1441,1476,2025-04-23T12:32:44.760,0.988,S
1442,1324,2025-04-23T12:32:43.240,0.980,P
1442,1477,2025-04-23T12:32:44.770,0.988,S
1443,1324,2025-04-23T12:32:43.240,0.980,P
1443,1477,2025-04-23T12:32:44.770,0.988,S
1444,1325,2025-04-23T12:32:43.250,0.980,P
1444,1478,2025-04-23T12:32:44.780,0.988,S
1445,1326,2025-04-23T12:32:43.260,0.980,P
1445,1478,2025-04-23T12:32:44.780,0.988,S
1446,1326,2025-04-23T12:32:43.260,0.980,P
1446,1479,2025-04-23T12:32:44.790,0.988,S
1447,1327,2025-04-23T12:32:43.270,0.980,P
1447,1477,2025-04-23T12:32:44.770,0.984,S
1448,1327,2025-04-23T12:32:43.270,0.980,P
1448,1478,2025-04-23T12:32:44.780,0.984,S
1449,1327,2025-04-23T12:32:43.270,0.980,P
1449,1478,2025-04-23T12:32:44.780,0.984,S
1450,1327,2025-04-23T12:32:43.270,0.980,P
1450,1479,2025-04-23T12:32:44.790,0.984,S
1451,1327,2025-04-23T12:32:43.270,0.980,P
1451,1480,2025-04-23T12:32:44.800,0.984,S
1452,1327,2025-04-23T12:32:43.270,0.980,P
1452,1480,2025-04-23T12:32:44.800,0.984,S
1453,1327,2025-04-23T12:32:43.270,0.980,P
1453,1481,2025-04-23T12:32:44.810,0.984,S
1454,1327,2025-04-23T12:32:43.270,0.980,P
1454,1481,2025-04-23T12:32:44.810,0.984,S
1455,1327,2025-04-23T12:32:43.270,0.980,P
1455,1482,2025-04-23T12:32:44.820,0.984,S
1456,1327,2025-04-23T12:32:43.270,0.980,P
1456,1480,2025-04-23T12:32:44.800,0.980,S
1457,1327,2025-04-23T12:32:43.270,0.980,P
1457,1480,2025-04-23T12:32:44.800,0.980,S
1458,1328,2025-04-23T12:32:43.280,0.980,P
1458,1481,2025-04-23T12:32:44.810,0.980,S
1459,1327,2025-04-23T12:32:43.270,0.977,P
1459,1481,2025-04-23T12:32:44.810,0.980,S
1460,1327,2025-04-23T12:32:43.270,0.977,P
1460,1482,2025-04-23T12:32:44.820,0.980,S
1461,1328,2025-04-23T12:32:43.280,0.977,P
1461,1482,2025-04-23T12:32:44.820,0.980,S
1462,1328,2025-04-23T12:32:43.280,0.977,P
1462,1483,2025-04-23T12:32:44.830,0.980,S
1463,1328,2025-04-23T12:32:43.280,0.977,P
1463,1483,2025-04-23T12:32:44.830,0.980,S
1464,1329,2025-04-23T12:32:43.290,0.977,P
1464,1483,2025-04-23T12:32:44.830,0.980,S
1465,1329,2025-04-23T12:32:43.290,0.977,P
1465,1483,2025-04-23T12:32:44.830,0.980,S
1466,1329,2025-04-23T12:32:43.290,0.977,P
1466,1483,2025-04-23T12:32:44.830,0.980,S
1467,1330,2025-04-23T12:32:43.300,0.977,P
1467,1484,2025-04-23T12:32:44.840,0.980,S
1468,1330,2025-04-23T12:32:43.300,0.977,P
1468,1484,2025-04-23T12:32:44.840,0.980,S
1469,1330,2025-04-23T12:32:43.300,0.977,P
1469,1484,2025-04-23T12:32:44.840,0.980,S
1470,1330,2025-04-23T12:32:43.300,0.977,P
1470,1484,2025-04-23T12:32:44.840,0.980,S
1471,1330,2025-04-23T12:32:43.300,0.977,P
1471,1485,2025-04-23T12:32:44.850,0.980,S
1472,1330,2025-04-23T12:32:43.300,0.977,P
1472,1487,2025-04-23T12:32:44.870,0.984,S
1473,1330,2025-04-23T12:32:43.300,0.977,P
1473,1487,2025-04-23T12:32:44.870,0.984,S
1474,1330,2025-04-23T12:32:43.300,0.977,P
1474,1488,2025-04-23T12:32:44.880,0.984,S
1475,1331,2025-04-23T12:32:43.310,0.977,P
1475,1487,2025-04-23T12:32:44.870,0.984,S
1476,1329,2025-04-23T12:32:43.290,0.973,P
1476,1487,2025-04-23T12:32:44.870,0.984,S
1477,1330,2025-04-23T12:32:43.300,0.973,P
1477,1487,2025-04-23T12:32:44.870,0.984,S
1478,1330,2025-04-23T12:32:43.300,0.973,P
1478,1487,2025-04-23T12:32:44.870,0.984,S
